seed,p_value,expected_in_degree,realized_degree_mean,realized_degree_min,realized_degree_max,synapse_count,plastic_weight_count,initial_spectral_radius,checkpoint_trial,heldout_nmse,heldout_raw_mse,online_feedback_loss,weight_change_fro,spectral_radius,d_pr,d90,per_target_mse_json
1,0.2,19.8,19.87,10,32,1987,1987,1.5800567378133157,5,1.3682345387031045,0.027364690774062093,19.73410842201764,11.574941840336228,2.8656740578782256,1.2279233542564154,1,"{""0"": 0.02648518335028377, ""1"": 0.002308834946795395, ""2"": 0.0374956940283344, ""3"": 0.034764689271098145, ""4"": 0.036262723624408987, ""5"": 0.02687101942345188}"
1,0.2,19.8,19.87,10,32,1987,1987,1.5800567378133157,10,1.2644065367112356,0.025288130734224715,14.645569761020447,18.441248696606046,3.237429646103462,1.7048741054361085,4,"{""0"": 0.01860650255255299, ""1"": 0.01822043670904277, ""2"": 0.0334773674396651, ""3"": 0.04121656391478031, ""4"": 0.011617829188992745, ""5"": 0.028590084600314404}"
1,0.2,19.8,19.87,10,32,1987,1987,1.5800567378133157,15,1.064155423698435,0.0212831084739687,44.99144560048253,20.213136948004998,2.7817715853997114,4.375054928330776,10,"{""0"": 0.0244390166914261, ""1"": 0.026683125238072425, ""2"": 0.014650747105426002, ""3"": 0.019630806903913896, ""4"": 0.022992405887509868, ""5"": 0.019302549017463907}"
1,0.2,19.8,19.87,10,32,1987,1987,1.5800567378133157,20,0.979243415217761,0.019584868304355223,59.584254555890396,21.589881838200206,2.78345772050024,4.481123710845338,11,"{""0"": 0.01578052913916864, ""1"": 0.018949795564194682, ""2"": 0.03185863395734899, ""3"": 0.014687524611123225, ""4"": 0.01956956122218104, ""5"": 0.016663165332114753}"
1,0.2,19.8,19.87,10,32,1987,1987,1.5800567378133157,25,0.93757988333469,0.018751597666693803,28.70880944988433,21.67651432087528,2.753972296303014,4.780590455295129,12,"{""0"": 0.01383693239312615, ""1"": 0.02527998383182219, ""2"": 0.0200858538389055, ""3"": 0.024088301029207514, ""4"": 0.020114893450716355, ""5"": 0.009103621456385106}"
1,0.2,19.8,19.87,10,32,1987,1987,1.5800567378133157,30,0.9891107278180834,0.01978221455636167,56.646999306823254,21.99010728968319,2.7104968783946517,4.8177614751798945,12,"{""0"": 0.011102290948983462, ""1"": 0.028520197348780925, ""2"": 0.014046827328024822, ""3"": 0.033694438016580446, ""4"": 0.025775958944427257, ""5"": 0.005553574751373122}"
1,0.2,19.8,19.87,10,32,1987,1987,1.5800567378133157,35,0.8251377306091354,0.01650275461218271,81.63973654557367,22.098226098583854,2.75347431836016,4.413919116454585,12,"{""0"": 0.016842450609245833, ""1"": 0.018922939438619495, ""2"": 0.011281218250260568, ""3"": 0.025017946375449112, ""4"": 0.01749788509388686, ""5"": 0.009454087905634385}"
1,0.2,19.8,19.87,10,32,1987,1987,1.5800567378133157,40,0.8534745063094769,0.01706949012618954,37.79643283288715,22.092220216958573,2.680357008290955,4.434021791494972,12,"{""0"": 0.012909336885693701, ""1"": 0.019260958540516397, ""2"": 0.00710693619400153, ""3"": 0.026477022241521687, ""4"": 0.017825592907906685, ""5"": 0.01883709398749725}"
1,0.4,39.6,39.1,26,48,3910,3910,1.5586126987563018,0,0.9921999310415092,0.019843998620830187,nan,0.0,1.5586126987563018,4.438073269274023,7,"{""0"": 0.019566396994754976, ""1"": 0.019046618582432274, ""2"": 0.021637008331391018, ""3"": 0.01948882873415711, ""4"": 0.019336695161036664, ""5"": 0.019988443921209086}"
1,0.4,39.6,39.1,26,48,3910,3910,1.5586126987563018,5,1.4881140760986546,0.029762281521973095,16.11471689730544,9.867110988394607,2.7999581204112927,1.9792976959417268,2,"{""0"": 0.04864324305415282, ""1"": 0.01966235884404984, ""2"": 0.04520959125383241, ""3"": 0.03801681730605016, ""4"": 0.003527412392416801, ""5"": 0.023514266281336522}"
1,0.4,39.6,39.1,26,48,3910,3910,1.5586126987563018,10,1.2273300142411199,0.0245466002848224,43.22563006767234,18.88114237091833,2.6037859363961373,2.6525657228367336,4,"{""0"": 0.02591647894827907, ""1"": 0.02822137603271484, ""2"": 0.022774846469447253, ""3"": 0.029436442687034103, ""4"": 0.015580551640738438, ""5"": 0.025349905930720708}"
1,0.4,39.6,39.1,26,48,3910,3910,1.5586126987563018,15,1.4748149680035918,0.02949629936007184,41.93021358860809,23.17251646639751,2.794916189819722,2.8586102237019135,6,"{""0"": 0.03224414925197403, ""1"": 0.027870800646290807, ""2"": 0.022638814255835357, ""3"": 0.03594727988935244, ""4"": 0.03032245950040579, ""5"": 0.02795429261657259}"
1,0.4,39.6,39.1,26,48,3910,3910,1.5586126987563018,20,1.2226263661663122,0.024452527323326246,37.003560083307875,25.18065770844129,2.7373965509756126,2.7096223457605886,7,"{""0"": 0.034512380264115794, ""1"": 0.029213895935163093, ""2"": 0.024896511945670004, ""3"": 0.010223160569948314, ""4"": 0.024005348736425798, ""5"": 0.02386386648863446}"
1,0.4,39.6,39.1,26,48,3910,3910,1.5586126987563018,25,1.2203224805631547,0.0244064496112631,33.1460233713997,26.581084199238127,2.86575552031737,3.0306319782135027,8,"{""0"": 0.012299815988700903, ""1"": 0.038373860624337466, ""2"": 0.028276155527908475, ""3"": 0.027821249171559696, ""4"": 0.019069393711257987, ""5"": 0.02059822264381406}"
1,0.4,39.6,39.1,26,48,3910,3910,1.5586126987563018,30,1.129968140625727,0.022599362812514543,50.0896388562369,27.186639162267696,2.9217706804144905,3.700378512654694,10,"{""0"": 0.014356878423866234, ""1"": 0.03219511888876199, ""2"": 0.019187463353239363, ""3"": 0.019094157962377373, ""4"": 0.027802681975858955, ""5"": 0.022959876270983347}"
1,0.4,39.6,39.1,26,48,3910,3910,1.5586126987563018,35,1.0040592392318008,0.02008118478463602,94.18099353617433,27.716033713082208,2.8152846839950585,3.9782101491269026,11,"{""0"": 0.013944184008695964, ""1"": 0.020601879267169342, ""2"": 0.019307504056468312, ""3"": 0.021190982942117798, ""4"": 0.02460835928477342, ""5"": 0.020834199148591297}"
1,0.4,39.6,39.1,26,48,3910,3910,1.5586126987563018,40,1.115910414885882,0.022318208297717645,32.903577652368234,28.11647803083252,2.9163038413039386,3.725256942679616,11,"{""0"": 0.010710911568410756, ""1"": 0.03142532848392536, ""2"": 0.01996319258304048, ""3"": 0.029028635622775488, ""4"": 0.0252689362481635, ""5"": 0.017512245279990298}"
2,0.05,4.95,4.77,1,11,477,477,1.4361359544771974,0,1.0441937487946793,0.02088387497589359,nan,0.0,1.4361359544771974,4.486220785228107,8,"{""0"": 0.02038907683954492, ""1"": 0.020979304307002178, ""2"": 0.020897488996994718, ""3"": 0.02034830132975049, ""4"": 0.02123714877200015, ""5"": 0.02145192961006908}"
2,0.05,4.95,4.77,1,11,477,477,1.4361359544771974,5,0.7928561370485337,0.015857122740970675,10.828431329553597,13.350723654815857,2.197074139052891,1.698660538327152,3,"{""0"": 0.01636874467566628, ""1"": 0.025719202742367366, ""2"": 0.011467241644381782, ""3"": 0.022979396756944846, ""4"": 0.003570986725906225, ""5"": 0.01503716390055756}"
2,0.05,4.95,4.77,1,11,477,477,1.4361359544771974,10,0.6369882838291022,0.012739765676582046,16.922801142759713,14.74973335636229,2.230375798781468,2.394646449223158,4,"{""0"": 0.01209281032399845, ""1"": 0.02099542027650945, ""2"": 0.011216312260304909, ""3"": 0.01932898421883777, ""4"": 0.002939998352717232, ""5"": 0.009865068627124456}"
